country,year,pegged,member_of_currency_union
TON,2023,FALSE,FALSE
TTO,1997,TRUE,FALSE
TTO,1998,TRUE,FALSE
TTO,1999,TRUE,FALSE
TTO,2000,TRUE,FALSE
TTO,2001,FALSE,FALSE
TTO,2002,FALSE,FALSE
TTO,2003,FALSE,FALSE
TTO,2004,TRUE,FALSE
TTO,2005,TRUE,FALSE
TTO,2006,TRUE,FALSE
TTO,2007,FALSE,FALSE
TTO,2008,FALSE,FALSE
TTO,2009,FALSE,FALSE
TTO,2010,FALSE,FALSE
TTO,2011,FALSE,FALSE
TTO,2012,FALSE,FALSE
TTO,2013,FALSE,FALSE
TTO,2014,FALSE,FALSE
TTO,2015,FALSE,FALSE
TTO,2016,FALSE,FALSE
TTO,2017,FALSE,FALSE
TTO,2018,FALSE,FALSE
TTO,2019,FALSE,FALSE
TTO,2020,FALSE,FALSE
TTO,2021,FALSE,FALSE
TTO,2022,FALSE,FALSE
TTO,2023,FALSE,FALSE
TUN,1997,FALSE,FALSE
TUN,1998,FALSE,FALSE
TUN,1999,FALSE,FALSE
TUN,2000,FALSE,FALSE
TUN,2001,FALSE,FALSE
TUN,2002,FALSE,FALSE
TUN,2003,FALSE,FALSE
TUN,2004,FALSE,FALSE
TUN,2005,FALSE,FALSE
TUN,2006,FALSE,FALSE
TUN,2007,FALSE,FALSE
TUN,2008,FALSE,FALSE
TUN,2009,FALSE,FALSE
TUN,2010,FALSE,FALSE
TUN,2011,FALSE,FALSE
TUN,2012,FALSE,FALSE
TUN,2013,FALSE,FALSE
TUN,2014,FALSE,FALSE
TUN,2015,FALSE,FALSE
TUN,2016,FALSE,FALSE
TUN,2017,FALSE,FALSE
TUN,2018,FALSE,FALSE
TUN,2019,FALSE,FALSE
TUN,2020,FALSE,FALSE
TUN,2021,FALSE,FALSE
TUN,2022,FALSE,FALSE
TUN,2023,FALSE,FALSE
TUR,1997,FALSE,FALSE
TUR,1998,FALSE,FALSE
TUR,1999,FALSE,FALSE
TUR,2000,FALSE,FALSE
TUR,2001,FALSE,FALSE
TUR,2002,FALSE,FALSE
TUR,2003,FALSE,FALSE
TUR,2004,FALSE,FALSE
TUR,2005,FALSE,FALSE
TUR,2006,FALSE,FALSE
TUR,2007,FALSE,FALSE
TUR,2008,FALSE,FALSE
TUR,2009,FALSE,FALSE
TUR,2010,FALSE,FALSE
TUR,2011,FALSE,FALSE
TUR,2012,FALSE,FALSE
TUR,2013,FALSE,FALSE
TUR,2014,FALSE,FALSE
TUR,2015,FALSE,FALSE
TUR,2016,FALSE,FALSE
TUR,2017,FALSE,FALSE
TUR,2018,FALSE,FALSE
TUR,2019,FALSE,FALSE
TUR,2020,FALSE,FALSE
TUR,2021,FALSE,FALSE
TUR,2022,FALSE,FALSE
TUR,2023,FALSE,FALSE
TUV,1997,FALSE,FALSE
TUV,1998,FALSE,FALSE
TUV,1999,FALSE,FALSE
TUV,2000,FALSE,FALSE
TUV,2001,FALSE,FALSE
TUV,2002,FALSE,FALSE
TUV,2003,FALSE,FALSE
TUV,2004,FALSE,FALSE
TUV,2005,FALSE,FALSE
TUV,2006,FALSE,FALSE
TUV,2007,FALSE,FALSE
TUV,2008,FALSE,FALSE
TUV,2009,FALSE,FALSE
TUV,2010,TRUE,FALSE
TUV,2011,TRUE,FALSE
TUV,2012,TRUE,FALSE
TUV,2013,TRUE,FALSE
TUV,2014,TRUE,FALSE
TUV,2015,TRUE,FALSE
TUV,2016,TRUE,FALSE
TUV,2017,TRUE,FALSE
TUV,2018,TRUE,FALSE
TUV,2019,TRUE,FALSE
TUV,2020,TRUE,FALSE
TUV,2021,TRUE,FALSE
TUV,2022,TRUE,FALSE
TUV,2023,TRUE,FALSE
TWN,1997,FALSE,FALSE
TWN,1998,FALSE,FALSE
TWN,1999,FALSE,FALSE
TWN,2000,FALSE,FALSE
TWN,2001,FALSE,FALSE
TWN,2002,FALSE,FALSE
TWN,2003,FALSE,FALSE
TWN,2004,FALSE,FALSE
TWN,2005,FALSE,FALSE
TWN,2006,FALSE,FALSE
TWN,2007,FALSE,FALSE
TWN,2008,FALSE,FALSE
TWN,2009,FALSE,FALSE
TWN,2010,FALSE,FALSE
TWN,2011,FALSE,FALSE
TWN,2012,FALSE,FALSE
TWN,2013,FALSE,FALSE
TWN,2014,FALSE,FALSE
TWN,2015,FALSE,FALSE
TWN,2016,FALSE,FALSE
TWN,2017,FALSE,FALSE
TWN,2018,FALSE,FALSE
TWN,2019,FALSE,FALSE
TWN,2020,FALSE,FALSE
TWN,2021,FALSE,FALSE
TWN,2022,FALSE,FALSE
TWN,2023,FALSE,FALSE
TZA,1997,FALSE,FALSE
TZA,1998,FALSE,FALSE
TZA,1999,FALSE,FALSE
TZA,2000,FALSE,FALSE
TZA,2001,FALSE,FALSE
TZA,2002,FALSE,FALSE
TZA,2003,FALSE,FALSE
TZA,2004,FALSE,FALSE
TZA,2005,FALSE,FALSE
TZA,2006,FALSE,FALSE
TZA,2007,FALSE,FALSE
TZA,2008,FALSE,FALSE
TZA,2009,FALSE,FALSE
TZA,2010,FALSE,FALSE
TZA,2011,FALSE,FALSE
TZA,2012,FALSE,FALSE
TZA,2013,FALSE,FALSE
TZA,2014,FALSE,FALSE
TZA,2015,FALSE,FALSE
TZA,2016,FALSE,FALSE
TZA,2017,FALSE,FALSE
TZA,2018,FALSE,FALSE
TZA,2019,FALSE,FALSE
TZA,2020,FALSE,FALSE
TZA,2021,FALSE,FALSE
TZA,2022,FALSE,FALSE
TZA,2023,FALSE,FALSE
UGA,1997,FALSE,FALSE
UGA,1998,FALSE,FALSE
UGA,1999,FALSE,FALSE
UGA,2000,FALSE,FALSE
UGA,2001,FALSE,FALSE
UGA,2002,FALSE,FALSE
UGA,2003,FALSE,FALSE
UGA,2004,FALSE,FALSE
UGA,2005,FALSE,FALSE
UGA,2006,FALSE,FALSE
UGA,2007,FALSE,FALSE
UGA,2008,FALSE,FALSE
UGA,2009,FALSE,FALSE
UGA,2010,FALSE,FALSE
UGA,2011,FALSE,FALSE
UGA,2012,FALSE,FALSE
UGA,2013,FALSE,FALSE
UGA,2014,FALSE,FALSE
UGA,2015,FALSE,FALSE
UGA,2016,FALSE,FALSE
UGA,2017,FALSE,FALSE
UGA,2018,FALSE,FALSE
UGA,2019,FALSE,FALSE
UGA,2020,FALSE,FALSE
UGA,2021,FALSE,FALSE
UGA,2022,FALSE,FALSE
UGA,2023,FALSE,FALSE
UKR,1997,FALSE,FALSE
UKR,1998,FALSE,FALSE
UKR,1999,FALSE,FALSE
UKR,2000,FALSE,FALSE
UKR,2001,FALSE,FALSE
UKR,2002,TRUE,FALSE
UKR,2003,TRUE,FALSE
UKR,2004,TRUE,FALSE
UKR,2005,TRUE,FALSE
UKR,2006,TRUE,FALSE
UKR,2007,TRUE,FALSE
UKR,2008,FALSE,FALSE
UKR,2009,FALSE,FALSE
UKR,2010,FALSE,FALSE
UKR,2011,FALSE,FALSE
UKR,2012,FALSE,FALSE
UKR,2013,FALSE,FALSE
UKR,2014,FALSE,FALSE
UKR,2015,FALSE,FALSE
UKR,2016,FALSE,FALSE
UKR,2017,FALSE,FALSE
UKR,2018,FALSE,FALSE
UKR,2019,FALSE,FALSE
UKR,2020,FALSE,FALSE
UKR,2021,FALSE,FALSE
UKR,2022,FALSE,FALSE
UKR,2023,FALSE,FALSE
URY,1997,FALSE,FALSE
URY,1998,FALSE,FALSE
URY,1999,FALSE,FALSE
URY,2000,FALSE,FALSE
URY,2001,FALSE,FALSE
URY,2002,FALSE,FALSE
URY,2003,FALSE,FALSE
URY,2004,FALSE,FALSE
URY,2005,FALSE,FALSE
URY,2006,FALSE,FALSE
URY,2007,FALSE,FALSE
URY,2008,FALSE,FALSE
URY,2009,FALSE,FALSE
URY,2010,FALSE,FALSE
URY,2011,FALSE,FALSE
URY,2012,FALSE,FALSE
URY,2013,FALSE,FALSE
URY,2014,FALSE,FALSE
URY,2015,FALSE,FALSE
URY,2016,FALSE,FALSE
URY,2017,FALSE,FALSE
URY,2018,FALSE,FALSE
URY,2019,FALSE,FALSE
URY,2020,FALSE,FALSE
URY,2021,FALSE,FALSE
URY,2022,FALSE,FALSE
URY,2023,FALSE,FALSE
USA,1997,FALSE,FALSE
USA,1998,FALSE,FALSE
USA,1999,FALSE,FALSE
USA,2000,FALSE,FALSE
USA,2001,FALSE,FALSE
USA,2002,FALSE,FALSE
USA,2003,FALSE,FALSE
USA,2004,FALSE,FALSE
USA,2005,FALSE,FALSE
USA,2006,FALSE,FALSE
USA,2007,FALSE,FALSE
USA,2008,FALSE,FALSE
USA,2009,FALSE,FALSE
USA,2010,FALSE,FALSE
USA,2011,FALSE,FALSE
USA,2012,FALSE,FALSE
USA,2013,FALSE,FALSE
USA,2014,FALSE,FALSE
USA,2015,FALSE,FALSE
USA,2016,FALSE,FALSE
USA,2017,FALSE,FALSE
USA,2018,FALSE,FALSE
USA,2019,FALSE,FALSE
USA,2020,FALSE,FALSE
USA,2021,FALSE,FALSE
USA,2022,FALSE,FALSE
USA,2023,FALSE,FALSE
UZB,1997,FALSE,FALSE
UZB,1998,FALSE,FALSE
UZB,1999,FALSE,FALSE
UZB,2000,FALSE,FALSE
UZB,2001,FALSE,FALSE
UZB,2002,FALSE,FALSE
UZB,2003,FALSE,FALSE
UZB,2004,FALSE,FALSE
UZB,2005,FALSE,FALSE
UZB,2006,TRUE,FALSE
UZB,2007,TRUE,FALSE
UZB,2008,FALSE,FALSE
UZB,2009,FALSE,FALSE
UZB,2010,FALSE,FALSE
UZB,2011,FALSE,FALSE
UZB,2012,FALSE,FALSE
UZB,2013,FALSE,FALSE
UZB,2014,FALSE,FALSE
UZB,2015,FALSE,FALSE
UZB,2016,FALSE,FALSE
UZB,2017,FALSE,FALSE
UZB,2018,FALSE,FALSE
UZB,2019,FALSE,FALSE
UZB,2020,FALSE,FALSE
UZB,2021,FALSE,FALSE
UZB,2022,FALSE,FALSE
UZB,2023,FALSE,FALSE
VCT,1997,TRUE,TRUE
VCT,1998,TRUE,TRUE
VCT,1999,TRUE,TRUE
VCT,2000,TRUE,TRUE
VCT,2001,TRUE,TRUE
VCT,2002,TRUE,TRUE
VCT,2003,TRUE,TRUE
VCT,2004,TRUE,TRUE
VCT,2005,TRUE,TRUE
VCT,2006,TRUE,TRUE
VCT,2007,TRUE,TRUE
VCT,2008,TRUE,TRUE
VCT,2009,TRUE,TRUE
VCT,2010,TRUE,TRUE
VCT,2011,TRUE,TRUE
VCT,2012,TRUE,TRUE
VCT,2013,TRUE,TRUE
VCT,2014,TRUE,TRUE
VCT,2015,TRUE,TRUE
VCT,2016,TRUE,TRUE
VCT,2017,TRUE,TRUE
VCT,2018,TRUE,TRUE
VCT,2019,TRUE,TRUE
VCT,2020,TRUE,TRUE
VCT,2021,TRUE,TRUE
VCT,2022,TRUE,TRUE
VCT,2023,TRUE,TRUE
VEN,1997,FALSE,FALSE
VEN,1998,FALSE,FALSE
VEN,1999,FALSE,FALSE
VEN,2000,FALSE,FALSE
VEN,2001,FALSE,FALSE
VEN,2002,FALSE,FALSE
VEN,2003,TRUE,FALSE
VEN,2004,TRUE,FALSE
VEN,2005,TRUE,FALSE
VEN,2006,TRUE,FALSE
VEN,2007,TRUE,FALSE
VEN,2008,TRUE,FALSE
VEN,2009,TRUE,FALSE
VEN,2010,TRUE,FALSE
VEN,2011,TRUE,FALSE
VEN,2012,TRUE,FALSE
VEN,2013,TRUE,FALSE
VEN,2014,TRUE,FALSE
VEN,2015,TRUE,FALSE
VEN,2016,TRUE,FALSE
VEN,2017,TRUE,FALSE
VEN,2018,TRUE,FALSE
VEN,2019,TRUE,FALSE
VEN,2020,TRUE,FALSE
VEN,2021,TRUE,FALSE
VEN,2022,TRUE,FALSE
VEN,2023,TRUE,FALSE
VNM,1997,FALSE,FALSE
VNM,1998,FALSE,FALSE
VNM,1999,FALSE,FALSE
VNM,2000,FALSE,FALSE
VNM,2001,FALSE,FALSE
VNM,2002,FALSE,FALSE
VNM,2003,FALSE,FALSE
VNM,2004,FALSE,FALSE
VNM,2005,TRUE,FALSE
VNM,2006,TRUE,FALSE
VNM,2007,TRUE,FALSE
VNM,2008,FALSE,FALSE
VNM,2009,FALSE,FALSE
VNM,2010,FALSE,FALSE
VNM,2011,FALSE,FALSE
VNM,2012,FALSE,FALSE
VNM,2013,FALSE,FALSE
VNM,2014,FALSE,FALSE
VNM,2015,FALSE,FALSE
VNM,2016,FALSE,FALSE
VNM,2017,FALSE,FALSE
VNM,2018,FALSE,FALSE
VNM,2019,FALSE,FALSE
VNM,2020,FALSE,FALSE
VNM,2021,FALSE,FALSE
VNM,2022,FALSE,FALSE
VNM,2023,FALSE,FALSE
VUT,1997,FALSE,FALSE
VUT,1998,FALSE,FALSE
VUT,1999,FALSE,FALSE
VUT,2000,FALSE,FALSE
VUT,2001,FALSE,FALSE
VUT,2002,FALSE,FALSE
VUT,2003,FALSE,FALSE
VUT,2004,FALSE,FALSE
VUT,2005,FALSE,FALSE
VUT,2006,FALSE,FALSE
VUT,2007,FALSE,FALSE
VUT,2008,FALSE,FALSE
VUT,2009,FALSE,FALSE
VUT,2010,FALSE,FALSE
VUT,2011,FALSE,FALSE
VUT,2012,FALSE,FALSE
VUT,2013,FALSE,FALSE
VUT,2014,FALSE,FALSE
VUT,2015,FALSE,FALSE
VUT,2016,FALSE,FALSE
VUT,2017,FALSE,FALSE
VUT,2018,FALSE,FALSE
VUT,2019,FALSE,FALSE
VUT,2020,FALSE,FALSE
VUT,2021,FALSE,FALSE
VUT,2022,FALSE,FALSE
VUT,2023,FALSE,FALSE
WBG,1997,FALSE,FALSE
WBG,1998,FALSE,FALSE
WBG,1999,FALSE,FALSE
WBG,2000,FALSE,FALSE
WBG,2001,FALSE,FALSE
WBG,2002,FALSE,FALSE
WBG,2003,FALSE,FALSE
WBG,2004,FALSE,FALSE
WBG,2005,FALSE,FALSE
WBG,2006,FALSE,FALSE
WBG,2007,FALSE,FALSE
WBG,2008,FALSE,FALSE
WBG,2009,FALSE,FALSE
WBG,2010,FALSE,FALSE
WBG,2011,FALSE,FALSE
WBG,2012,FALSE,FALSE
WBG,2013,FALSE,FALSE
WBG,2014,FALSE,FALSE
WBG,2015,FALSE,FALSE
WBG,2016,FALSE,FALSE
WBG,2017,FALSE,FALSE
WBG,2018,FALSE,FALSE
WBG,2019,FALSE,FALSE
WBG,2020,FALSE,FALSE
WBG,2021,FALSE,FALSE
WBG,2022,FALSE,FALSE
WBG,2023,FALSE,FALSE
WSM,1997,FALSE,FALSE
WSM,1998,FALSE,FALSE
WSM,1999,FALSE,FALSE
WSM,2000,FALSE,FALSE
WSM,2001,FALSE,FALSE
WSM,2002,FALSE,FALSE
WSM,2003,FALSE,FALSE
WSM,2004,FALSE,FALSE
WSM,2005,FALSE,FALSE
WSM,2006,FALSE,FALSE
WSM,2007,FALSE,FALSE
WSM,2008,FALSE,FALSE
WSM,2009,FALSE,FALSE
WSM,2010,FALSE,FALSE
WSM,2011,FALSE,FALSE
WSM,2012,FALSE,FALSE
WSM,2013,FALSE,FALSE
WSM,2014,FALSE,FALSE
WSM,2015,FALSE,FALSE
WSM,2016,FALSE,FALSE
WSM,2017,FALSE,FALSE
WSM,2018,FALSE,FALSE
WSM,2019,FALSE,FALSE
WSM,2020,FALSE,FALSE
WSM,2021,FALSE,FALSE
WSM,2022,FALSE,FALSE
WSM,2023,FALSE,FALSE
YEM,1997,FALSE,FALSE
YEM,1998,FALSE,FALSE
YEM,1999,FALSE,FALSE
YEM,2000,FALSE,FALSE
YEM,2001,FALSE,FALSE
YEM,2002,FALSE,FALSE
YEM,2003,FALSE,FALSE
YEM,2004,FALSE,FALSE
YEM,2005,FALSE,FALSE
YEM,2006,FALSE,FALSE
YEM,2007,FALSE,FALSE
YEM,2008,FALSE,FALSE
YEM,2009,FALSE,FALSE
YEM,2010,FALSE,FALSE
YEM,2011,FALSE,FALSE
YEM,2012,FALSE,FALSE
YEM,2013,FALSE,FALSE
YEM,2014,FALSE,FALSE
YEM,2015,FALSE,FALSE
YEM,2016,FALSE,FALSE
YEM,2017,FALSE,FALSE
YEM,2018,FALSE,FALSE
YEM,2019,FALSE,FALSE
YEM,2020,FALSE,FALSE
YEM,2021,FALSE,FALSE
YEM,2022,FALSE,FALSE
YEM,2023,FALSE,FALSE
ZAF,1997,FALSE,FALSE
ZAF,1998,FALSE,FALSE
ZAF,1999,FALSE,FALSE
ZAF,2000,FALSE,FALSE
ZAF,2001,FALSE,FALSE
ZAF,2002,FALSE,FALSE
ZAF,2003,FALSE,FALSE
ZAF,2004,FALSE,FALSE
ZAF,2005,FALSE,FALSE
ZAF,2006,FALSE,FALSE
ZAF,2007,FALSE,FALSE
ZAF,2008,FALSE,FALSE
ZAF,2009,FALSE,FALSE
ZAF,2010,FALSE,FALSE
ZAF,2011,FALSE,FALSE
ZAF,2012,FALSE,FALSE
ZAF,2013,FALSE,FALSE
ZAF,2014,FALSE,FALSE
ZAF,2015,FALSE,FALSE
ZAF,2016,FALSE,FALSE
ZAF,2017,FALSE,FALSE
ZAF,2018,FALSE,FALSE
ZAF,2019,FALSE,FALSE
ZAF,2020,FALSE,FALSE
ZAF,2021,FALSE,FALSE
ZAF,2022,FALSE,FALSE
ZAF,2023,FALSE,FALSE
ZMB,1997,FALSE,FALSE
ZMB,1998,FALSE,FALSE
ZMB,1999,FALSE,FALSE
ZMB,2000,FALSE,FALSE
ZMB,2001,FALSE,FALSE
ZMB,2002,FALSE,FALSE
ZMB,2003,FALSE,FALSE
ZMB,2004,FALSE,FALSE
ZMB,2005,FALSE,FALSE
ZMB,2006,FALSE,FALSE
ZMB,2007,FALSE,FALSE
ZMB,2008,FALSE,FALSE
ZMB,2009,FALSE,FALSE
ZMB,2010,FALSE,FALSE
ZMB,2011,FALSE,FALSE
ZMB,2012,FALSE,FALSE
ZMB,2013,FALSE,FALSE
ZMB,2014,FALSE,FALSE
ZMB,2015,FALSE,FALSE
ZMB,2016,FALSE,FALSE
ZMB,2017,FALSE,FALSE
ZMB,2018,FALSE,FALSE
ZMB,2019,FALSE,FALSE
ZMB,2020,FALSE,FALSE
ZMB,2021,FALSE,FALSE
ZMB,2022,FALSE,FALSE
ZMB,2023,FALSE,FALSE
ZWE,1997,FALSE,FALSE
ZWE,1998,FALSE,FALSE
ZWE,1999,FALSE,FALSE
ZWE,2000,FALSE,FALSE
ZWE,2001,FALSE,FALSE
ZWE,2002,FALSE,FALSE
ZWE,2003,FALSE,FALSE
ZWE,2004,FALSE,FALSE
ZWE,2005,FALSE,FALSE
ZWE,2006,FALSE,FALSE
ZWE,2007,FALSE,FALSE
ZWE,2008,FALSE,FALSE
ZWE,2009,FALSE,FALSE
ZWE,2010,FALSE,FALSE
ZWE,2011,FALSE,FALSE
ZWE,2012,FALSE,FALSE
ZWE,2013,FALSE,FALSE
ZWE,2014,FALSE,FALSE
ZWE,2015,FALSE,FALSE
ZWE,2016,FALSE,FALSE
ZWE,2017,FALSE,FALSE
ZWE,2018,FALSE,FALSE
ZWE,2019,FALSE,FALSE
ZWE,2020,FALSE,FALSE
ZWE,2021,FALSE,FALSE
ZWE,2022,FALSE,FALSE
ZWE,2023,FALSE,FALSE
